aqi,city,co,lat,lon,nh3,no,no2,pm10,pm2_5,so2,timestamp_utc
5,Milan,3791.81,45.464,9.19,20.77,150.2,60.32,166.43,161.25,5.96,2024-01-12 03:00:00
5,Milan,2937.32,45.464,9.19,18.75,97.45,53.47,129.3,126.65,4.41,2024-01-12 04:00:00
5,Milan,2429.96,45.464,9.19,17.73,67.95,49.35,105.56,103.83,3.81,2024-01-12 05:00:00
5,Milan,2216.34,45.464,9.19,18.75,58.11,46.61,96.03,94.11,4.35,2024-01-12 06:00:00
5,Milan,1842.5,45.464,9.19,15.2,42.47,47.3,86.6,84.75,4.47,2024-01-12 07:00:00
5,Milan,2109.53,45.464,9.19,16.97,60.8,50.72,97.34,95.5,6.08,2024-01-12 08:00:00
5,Milan,2777.1,45.464,9.19,20.27,98.35,56.89,119.56,117.09,8.7,2024-01-12 09:00:00
5,Milan,2990.72,45.464,9.19,16.97,109.08,61.01,129.17,125.68,8.58,2024-01-12 10:00:00
5,Milan,2750.4,45.464,9.19,9.88,92.09,63.06,124.37,120.18,6.32,2024-01-12 11:00:00
5,Milan,2296.45,45.464,9.19,5.89,62.58,64.43,114.01,109.76,4.47,2024-01-12 12:00:00
5,Milan,1895.9,45.464,9.19,3.48,37.1,65.8,106,102.16,3.46,2024-01-12 13:00:00
5,Milan,1922.61,45.464,9.19,3.23,32.63,76.09,114.65,110.68,3.4,2024-01-12 14:00:00
5,Milan,1976.01,45.464,9.19,3.77,30.85,87.74,121.76,117.68,3.49,2024-01-12 15:00:00
5,Milan,2483.37,45.464,9.19,8.23,59.01,100.08,145.76,140.98,5.42,2024-01-12 16:00:00
5,Milan,3417.97,45.464,9.19,19,116.23,111.04,189.24,183.18,10.13,2024-01-12 17:00:00
5,Milan,4379.27,45.464,9.19,32.42,169.87,122.01,232.87,225.47,15.5,2024-01-12 18:00:00
5,Milan,5233.76,45.464,9.19,45.6,219.94,127.49,266.33,258.29,20.5,2024-01-12 19:00:00
5,Milan,6141.66,45.464,9.19,52.69,271.8,128.87,299.83,292.96,23.84,2024-01-12 20:00:00
5,Milan,7263.18,45.464,9.19,55.22,339.75,132.98,337.76,332.69,25.03,2024-01-12 21:00:00
5,Milan,8224.49,45.464,9.19,52.69,393.39,135.72,357.62,354.82,21.93,2024-01-12 22:00:00
5,Milan,8438.11,45.464,9.19,48.13,404.12,137.09,371.59,368.47,18.36,2024-01-12 23:00:00
5,Milan,8117.68,45.464,9.19,44.08,379.09,134.35,367.59,363.51,15.26,2024-01-13 00:00:00
5,Milan,7583.62,45.464,9.19,40.53,343.32,128.87,351.31,346.07,12.87,2024-01-13 01:00:00
5,Milan,7263.18,45.464,9.19,35.97,321.87,123.38,338.25,332.78,10.61,2024-01-13 02:00:00
5,Milan,7156.37,45.464,9.19,31.92,311.14,120.64,328.49,323.14,8.7,2024-01-13 03:00:00
5,Milan,6782.53,45.464,9.19,16.21,286.1,116.53,309.28,304.21,5.19,2024-01-13 04:00:00
5,Milan,6034.85,45.464,9.19,10.39,236.03,109.67,278.77,274.75,3.43,2024-01-13 05:00:00
5,Milan,5393.98,45.464,9.19,18.75,194.91,102.82,254.56,251.62,4.95,2024-01-13 06:00:00
5,Milan,4165.65,45.464,9.19,12.29,126.96,91.85,204.67,202.45,4.05,2024-01-13 07:00:00
5,Milan,3417.97,45.464,9.19,7.03,97.45,84.31,175.6,173.64,3.43,2024-01-13 08:00:00
5,Milan,2964.02,45.464,9.19,5.45,78.68,79.51,159.33,157.29,3.25,2024-01-13 09:00:00
5,Milan,2082.82,45.464,9.19,2.31,34.87,68.55,133.72,131.65,2.8,2024-01-13 10:00:00
5,Milan,1642.23,45.464,9.19,1.35,17.43,61.01,121.42,119.19,2.62,2024-01-13 11:00:00
5,Milan,1482.01,45.464,9.19,0.96,11.62,56.89,118.31,115.87,2.56,2024-01-13 12:00:00
5,Milan,1388.55,45.464,9.19,0.84,9.95,51.41,118.04,115.37,2.56,2024-01-13 13:00:00
5,Milan,1361.85,45.464,9.19,1.12,9.05,50.72,120.94,117.98,2.56,2024-01-13 14:00:00
5,Milan,1348.5,45.464,9.19,1.44,6.2,54.15,122,118.84,2.59,2024-01-13 15:00:00
5,Milan,1735.69,45.464,9.19,3.42,16.76,75.4,139.07,135.26,3.01,2024-01-13 16:00:00
5,Milan,2323.15,45.464,9.19,5,50.96,78.83,166.34,161.67,3.49,2024-01-13 17:00:00
5,Milan,2723.69,45.464,9.19,6.65,77.78,76.77,185.13,179.82,4.05,2024-01-13 18:00:00
5,Milan,3070.83,45.464,9.19,8.36,96.56,74.03,197.11,191.39,4.71,2024-01-13 19:00:00
5,Milan,3284.45,45.464,9.19,13.68,109.97,71.97,205.89,199.83,6.08,2024-01-13 20:00:00
5,Milan,3524.78,45.464,9.19,23.81,121.59,72.66,215.92,209.45,8.46,2024-01-13 21:00:00
5,Milan,3631.59,45.464,9.19,28.12,125.17,73.34,221.2,214.61,8.82,2024-01-13 22:00:00
5,Milan,3685,45.464,9.19,29.39,126.96,75.4,225.33,218.74,8.23,2024-01-13 23:00:00
5,Milan,3791.81,45.464,9.19,29.13,126.96,78.83,230.4,223.46,8.11,2024-01-14 00:00:00
5,Milan,3845.21,45.464,9.19,28.12,123.38,82.25,229.05,221.7,8.11,2024-01-14 01:00:00
5,Milan,3631.59,45.464,9.19,26.09,108.18,82.25,215.01,207.78,7.51,2024-01-14 02:00:00
5,Milan,3337.86,45.464,9.19,24.07,91.2,79.51,197.91,191.2,6.79,2024-01-14 03:00:00
5,Milan,3017.43,45.464,9.19,21.53,73.31,76.09,176.39,170.32,6.14,2024-01-14 04:00:00
5,Milan,2910.61,45.464,9.19,20.27,68.84,74.71,163.61,157.96,6.02,2024-01-14 05:00:00
5,Milan,3177.64,45.464,9.19,13.17,90.3,74.71,166.05,160.28,5.78,2024-01-14 06:00:00
5,Milan,3791.81,45.464,9.19,8.61,135.9,77.46,182.55,176.14,5.9,2024-01-14 07:00:00
5,Milan,4432.68,45.464,9.19,8.61,180.6,80.2,198.29,191.18,6.56,2024-01-14 08:00:00
5,Milan,4753.11,45.464,9.19,9.75,203.85,81.57,204.38,196.8,7.09,2024-01-14 09:00:00
5,Milan,4325.87,45.464,9.19,10.26,175.24,80.88,184.42,177.29,6.62,2024-01-14 10:00:00
5,Milan,3685,45.464,9.19,9.12,135.9,78.83,160.34,153.94,5.54,2024-01-14 11:00:00
5,Milan,3124.24,45.464,9.19,8.04,104.61,78.14,138.11,132.33,4.83,2024-01-14 12:00:00
5,Milan,2269.74,45.464,9.19,6.46,58.11,74.71,101.59,96.88,4.05,2024-01-14 13:00:00
5,Milan,1895.9,45.464,9.19,6.02,39.79,73.34,86.85,82.52,3.76,2024-01-14 14:00:00
5,Milan,1762.39,45.464,9.19,5.7,33.97,74.71,81.69,77.42,3.55,2024-01-14 15:00:00
5,Milan,2082.82,45.464,9.19,6.4,55.43,76.09,93.78,89.03,3.81,2024-01-14 16:00:00
5,Milan,2670.29,45.464,9.19,7.22,96.56,76.09,119.1,113.5,4.41,2024-01-14 17:00:00
5,Milan,3204.35,45.464,9.19,8.87,132.32,75.4,144.8,138.24,5.36,2024-01-14 18:00:00
5,Milan,3578.19,45.464,9.19,10.01,155.57,72.66,164.47,156.91,5.96,2024-01-14 19:00:00
5,Milan,3952.03,45.464,9.19,8.99,180.6,70.6,181.85,173.64,5.72,2024-01-14 20:00:00
5,Milan,4592.9,45.464,9.19,8.49,219.94,71.97,209.27,200.48,5.9,2024-01-14 21:00:00
5,Milan,5020.14,45.464,9.19,7.28,246.76,73.34,227.01,217.89,5.13,2024-01-14 22:00:00
5,Milan,4859.92,45.464,9.19,5.64,239.61,71.29,222.72,213.95,3.64,2024-01-14 23:00:00
5,Milan,4753.11,45.464,9.19,5,232.46,70.6,216.32,208.11,3.01,2024-01-15 00:00:00
5,Milan,4539.49,45.464,9.19,5.45,218.15,69.92,205.21,198.1,2.89,2024-01-15 01:00:00
5,Milan,4219.06,45.464,9.19,5.45,202.06,68.55,193.27,187.42,2.65,2024-01-15 02:00:00
5,Milan,3898.62,45.464,9.19,5.38,177.03,65.8,178.06,173.06,2.32,2024-01-15 03:00:00
5,Milan,3471.37,45.464,9.19,5.32,146.63,63.06,160.36,156.08,2.06,2024-01-15 04:00:00
5,Milan,3471.37,45.464,9.19,6.71,139.47,63.75,155.97,152.03,2.35,2024-01-15 05:00:00
5,Milan,3631.59,45.464,9.19,8.61,141.26,65.8,158.13,154.21,3.43,2024-01-15 06:00:00
5,Milan,3631.59,45.464,9.19,9.25,137.69,65.8,151.7,147.93,4.23,2024-01-15 07:00:00
5,Milan,3391.27,45.464,9.19,10.01,128.75,63.75,138.56,134.63,4.83,2024-01-15 08:00:00
5,Milan,3017.43,45.464,9.19,11.27,116.23,58.26,121.36,117.34,5.3,2024-01-15 09:00:00
4,Milan,1789.09,45.464,9.19,8.23,51.41,50.04,71.16,68.1,3.76,2024-01-15 10:00:00
3,Milan,1201.63,45.464,9.19,6.59,24.59,40.1,48.41,45.97,2.86,2024-01-15 11:00:00
3,Milan,961.3,45.464,9.19,5.76,15.2,33.59,39.44,37.3,2.41,2024-01-15 12:00:00
3,Milan,794.41,45.464,9.19,4.02,8.49,25.7,35.1,33.32,2.15,2024-01-15 13:00:00
3,Milan,767.71,45.464,9.19,3.64,7.6,27.76,36.85,34.9,2.15,2024-01-15 14:00:00
3,Milan,761.03,45.464,9.19,3.07,5.53,32.9,39.39,37.26,2.18,2024-01-15 15:00:00
3,Milan,974.66,45.464,9.19,3.58,6.03,52.09,48.29,45.81,2.65,2024-01-15 16:00:00
4,Milan,1268.39,45.464,9.19,3.74,21.68,56.89,59.58,56.7,3.01,2024-01-15 17:00:00
4,Milan,1522.06,45.464,9.19,3.86,40.23,54.84,68.93,65.65,3.28,2024-01-15 18:00:00
5,Milan,1842.5,45.464,9.19,4.18,58.11,58.95,80.15,76.43,3.58,2024-01-15 19:00:00
5,Milan,2189.64,45.464,9.19,4.43,74.21,63.06,92.07,87.91,3.81,2024-01-15 20:00:00
5,Milan,2536.77,45.464,9.19,5,84.04,67.17,104.11,99.41,4.17,2024-01-15 21:00:00
5,Milan,2696.99,45.464,9.19,5.19,84.04,71.97,107.33,102.42,4.05,2024-01-15 22:00:00
5,Milan,2723.69,45.464,9.19,9.75,81.36,76.09,104.9,99.99,4.77,2024-01-15 23:00:00
5,Milan,2937.32,45.464,9.19,14.44,91.2,77.46,111.87,106.51,5.36,2024-01-16 00:00:00
5,Milan,3311.16,45.464,9.19,18.75,109.97,78.83,128.77,122.26,5.54,2024-01-16 01:00:00
5,Milan,3471.37,45.464,9.19,24.32,112.65,81.57,138.76,131.38,4.89,2024-01-16 02:00:00
5,Milan,2910.61,45.464,9.19,24.57,77.78,78.83,115.98,110.12,3.19,2024-01-16 03:00:00
5,Milan,1869.2,45.464,9.19,20.52,19,74.71,84.03,80.09,1.86,2024-01-16 04:00:00
5,Milan,1562.12,45.464,9.19,11.65,7.71,64.43,80.76,77.86,1.33,2024-01-16 05:00:00
5,Milan,1495.36,45.464,9.19,6.78,10.95,54.15,83.95,81.24,1.4,2024-01-16 06:00:00
5,Milan,1268.39,45.464,9.19,4.94,10.73,43.53,78.55,75.78,1.59,2024-01-16 07:00:00
4,Milan,1134.87,45.464,9.19,4.31,9.16,40.44,75.04,72.12,1.79,2024-01-16 08:00:00
4,Milan,1134.87,45.464,9.19,4.31,8.16,44.55,73.16,70.2,2,2024-01-16 09:00:00
4,Milan,1054.76,45.464,9.19,4.05,6.54,42.84,67.66,64.72,2,2024-01-16 10:00:00
4,Milan,947.95,45.464,9.19,3.58,6.65,34.27,61.15,58.29,1.97,2024-01-16 11:00:00
4,Milan,841.14,45.464,9.19,3.17,5.98,27.76,55.84,53.11,2.15,2024-01-16 12:00:00
3,Milan,720.98,45.464,9.19,2.5,4.3,23.65,48.01,45.6,2.5,2024-01-16 13:00:00
3,Milan,680.92,45.464,9.19,2.53,2.91,25.02,45.27,42.91,2.53,2024-01-16 14:00:00
3,Milan,660.9,45.464,9.19,2.79,1.37,27.42,43.48,41.06,2.41,2024-01-16 15:00:00
4,Milan,988.01,45.464,9.19,4.81,4.19,58.26,55.67,52.55,3.01,2024-01-16 16:00:00
4,Milan,1548.77,45.464,9.19,5.51,33.53,67.86,78.47,74.27,3.55,2024-01-16 17:00:00
5,Milan,2029.42,45.464,9.19,5.95,65.27,58.95,97.8,92.82,3.93,2024-01-16 18:00:00
5,Milan,2376.56,45.464,9.19,6.46,86.72,54.84,109.79,105.43,4.23,2024-01-16 19:00:00
5,Milan,2536.77,45.464,9.19,6.52,92.09,53.47,112.72,109.53,4.11,2024-01-16 20:00:00
5,Milan,2536.77,45.464,9.19,6.9,87.62,52.09,111.04,108.75,3.99,2024-01-16 21:00:00
5,Milan,2429.96,45.464,9.19,6.84,78.68,50.72,104.61,102.92,3.52,2024-01-16 22:00:00
5,Milan,2376.56,45.464,9.19,8.36,73.31,50.72,105.53,103.8,3.31,2024-01-16 23:00:00
5,Milan,2349.85,45.464,9.19,16.97,67.95,52.78,108.75,106.86,4.65,2024-01-17 00:00:00
5,Milan,2376.56,45.464,9.19,14.82,66.16,57.58,114.97,112.78,4.23,2024-01-17 01:00:00
5,Milan,2403.26,45.464,9.19,11.02,63.48,61.69,118.33,115.89,3.49,2024-01-17 02:00:00
5,Milan,2349.85,45.464,9.19,10.01,59.01,63.75,118.73,115.98,3.28,2024-01-17 03:00:00
5,Milan,1922.61,45.464,9.19,7.73,36.66,64.43,105.83,102.92,2.89,2024-01-17 04:00:00
5,Milan,1976.01,45.464,9.19,6.9,38,65.12,107.27,103.98,2.92,2024-01-17 05:00:00
5,Milan,2269.74,45.464,9.19,7.66,55.43,66.49,116.72,112.91,3.87,2024-01-17 06:00:00
5,Milan,2750.4,45.464,9.19,8.36,87.62,68.55,131.79,127.5,5.19,2024-01-17 07:00:00
5,Milan,3257.75,45.464,9.19,9.12,119.81,71.29,146.48,141.95,6.26,2024-01-17 08:00:00
5,Milan,3524.78,45.464,9.19,9.88,134.11,71.29,151.96,147.41,6.91,2024-01-17 09:00:00
5,Milan,3150.94,45.464,9.19,7.73,96.56,69.23,130.99,126.93,5.84,2024-01-17 10:00:00
5,Milan,2750.4,45.464,9.19,6.02,82.25,66.49,112.34,108.82,4.83,2024-01-17 11:00:00
5,Milan,2643.59,45.464,9.19,5.07,83.15,68.55,106.33,102.96,4.47,2024-01-17 12:00:00
5,Milan,2536.77,45.464,9.19,4.88,81.36,69.92,103.11,99.75,4.29,2024-01-17 13:00:00
5,Milan,2323.15,45.464,9.19,4.75,72.42,68.55,95.8,92.53,3.93,2024-01-17 14:00:00
5,Milan,2029.42,45.464,9.19,4.5,59.01,65.12,86.28,83.25,3.4,2024-01-17 15:00:00
5,Milan,1976.01,45.464,9.19,4.75,61.69,62.38,84.67,81.65,3.31,2024-01-17 16:00:00
5,Milan,2189.64,45.464,9.19,5.38,77.78,61.01,90.58,87.4,3.64,2024-01-17 17:00:00
5,Milan,2376.56,45.464,9.19,6.21,91.2,60.32,96.33,93.29,4.23,2024-01-17 18:00:00
5,Milan,2670.29,45.464,9.19,6.59,107.29,61.01,104.05,101.23,4.71,2024-01-17 19:00:00
5,Milan,2910.61,45.464,9.19,6.9,121.59,61.69,110.03,107.45,5.01,2024-01-17 20:00:00
5,Milan,3070.83,45.464,9.19,7.6,128.75,63.06,112.45,110.16,5.19,2024-01-17 21:00:00
5,Milan,2937.32,45.464,9.19,7.28,118.02,63.06,104.75,102.88,4.59,2024-01-17 22:00:00
5,Milan,2429.96,45.464,9.19,5.45,86.72,58.95,85.85,84.41,3.07,2024-01-17 23:00:00
4,Milan,1869.2,45.464,9.19,3.86,54.54,53.47,68.17,67.07,1.89,2024-01-18 00:00:00
4,Milan,1468.66,45.464,9.19,2.88,29.5,47.3,56.22,55.32,1.3,2024-01-18 01:00:00
4,Milan,1255.04,45.464,9.19,2.34,14.98,43.87,51.5,50.76,1.01,2024-01-18 02:00:00
4,Milan,1161.58,45.464,9.19,2.01,8.27,41.47,50.81,50.17,0.91,2024-01-18 03:00:00
3,Milan,1028.06,45.464,9.19,1.54,1.52,38.73,47.86,47.24,0.84,2024-01-18 04:00:00
3,Milan,1041.41,45.464,9.19,1.8,1.16,37.7,49.13,48.43,0.92,2024-01-18 05:00:00
4,Milan,1214.98,45.464,9.19,2.66,7.1,42.84,56.31,55.41,1.48,2024-01-18 06:00:00
4,Milan,1388.55,45.464,9.19,3.26,19,43.53,61.45,60.3,2,2024-01-18 07:00:00
4,Milan,1495.36,45.464,9.19,3.55,27.94,44.55,61.72,60.37,2.38,2024-01-18 08:00:00
4,Milan,1468.66,45.464,9.19,3.64,28.61,47.3,55.09,53.7,2.59,2024-01-18 09:00:00
3,Milan,1228.33,45.464,9.19,3.13,16.76,49.35,40.45,39.21,2.35,2024-01-18 10:00:00
3,Milan,1028.06,45.464,9.19,2.69,9.39,45.93,31.69,30.48,2.09,2024-01-18 11:00:00
3,Milan,907.9,45.464,9.19,2.41,5.98,41.47,27.19,25.98,1.94,2024-01-18 12:00:00
2,Milan,867.84,45.464,9.19,2.47,6.82,36.67,26.12,24.86,1.89,2024-01-18 13:00:00
3,Milan,881.2,45.464,9.19,2.72,7.49,37.7,27.4,26.03,1.94,2024-01-18 14:00:00
3,Milan,921.25,45.464,9.19,3.17,6.76,42.84,28.64,27.14,2.03,2024-01-18 15:00:00
3,Milan,1348.5,45.464,9.19,5.07,20.56,63.75,43.86,41.64,3.1,2024-01-18 16:00:00
4,Milan,2029.42,45.464,9.19,6.71,62.58,67.17,69.16,65.89,4.23,2024-01-18 17:00:00
5,Milan,2536.77,45.464,9.19,8.04,94.77,69.23,90.36,86.16,4.95,2024-01-18 18:00:00
5,Milan,3097.53,45.464,9.19,17.73,126.96,73.34,111.85,107.35,9.18,2024-01-18 19:00:00
5,Milan,4219.06,45.464,9.19,30.65,187.75,80.88,152.89,148.17,16.21,2024-01-18 20:00:00
5,Milan,5928.04,45.464,9.19,40.02,289.68,91.85,222.49,217.12,22.89,2024-01-18 21:00:00
5,Milan,6835.94,45.464,9.19,40.53,346.9,97.33,264.4,258.98,23.13,2024-01-18 22:00:00
5,Milan,6248.47,45.464,9.19,32.42,311.14,91.85,241.66,237.35,17.17,2024-01-18 23:00:00
5,Milan,5233.76,45.464,9.19,22.8,243.19,80.88,195.37,192.25,10.73,2024-01-19 00:00:00
5,Milan,4379.27,45.464,9.19,8.36,185.97,71.97,154.37,151.86,4.35,2024-01-19 01:00:00
5,Milan,4539.49,45.464,9.19,5.64,191.33,72.66,156.11,154.49,3.04,2024-01-19 02:00:00
5,Milan,5393.98,45.464,9.19,6.59,239.61,83.63,188.03,186.29,3.31,2024-01-19 03:00:00
5,Milan,5126.95,45.464,9.19,7.16,218.15,85,179.25,177.38,2.95,2024-01-19 04:00:00
5,Milan,3337.86,45.464,9.19,6.46,121.59,67.86,118.96,117.24,2.18,2024-01-19 05:00:00
4,Milan,2056.12,45.464,9.19,6.46,59.01,51.41,76.34,74.62,2.26,2024-01-19 06:00:00
4,Milan,1682.28,45.464,9.19,5.45,34.87,49.35,62.11,60.62,2.38,2024-01-19 07:00:00
5,Milan,2136.23,45.464,9.19,4.81,55.88,55.52,78.04,75.65,3.16,2024-01-19 08:00:00
5,Milan,2349.85,45.464,9.19,4.94,76,54.84,82.36,78.84,3.99,2024-01-19 09:00:00
4,Milan,2082.82,45.464,9.19,4.81,73.31,50.04,69.62,65.78,3.99,2024-01-19 10:00:00
4,Milan,1869.2,45.464,9.19,4.37,59.9,50.72,57.01,53.57,3.22,2024-01-19 11:00:00
3,Milan,1895.9,45.464,9.19,4.18,53.2,54.15,49.82,46.53,2.56,2024-01-19 12:00:00
3,Milan,1562.12,45.464,9.19,3.42,31.74,56.89,37.47,34.99,1.89,2024-01-19 13:00:00
3,Milan,1335.14,45.464,9.19,2.72,16.32,55.52,34.59,32.94,1.46,2024-01-19 14:00:00
3,Milan,1081.47,45.464,9.19,2.18,4.97,47.3,31.04,30.12,0.97,2024-01-19 15:00:00
2,Milan,667.57,45.464,9.19,1.66,0.31,26.39,13.58,13.11,0.65,2024-01-19 16:00:00
1,Milan,473.98,45.464,9.19,1.55,0.04,18.85,5.59,5.2,0.66,2024-01-19 17:00:00
1,Milan,433.92,45.464,9.19,1.5,0.02,17.99,4.77,4.39,0.71,2024-01-19 18:00:00
1,Milan,467.3,45.464,9.19,1.92,0.04,21.08,6.36,5.8,0.93,2024-01-19 19:00:00
1,Milan,554.08,45.464,9.19,2.44,0.09,26.73,9.18,8.34,1.25,2024-01-19 20:00:00
2,Milan,647.54,45.464,9.19,2.66,0.2,31.87,12.41,11.36,1.58,2024-01-19 21:00:00
2,Milan,727.65,45.464,9.19,2.56,0.33,36.33,15.37,14.11,1.77,2024-01-19 22:00:00
2,Milan,787.73,45.464,9.19,2.03,0.36,41.81,18.11,16.48,1.53,2024-01-19 23:00:00
2,Milan,841.14,45.464,9.19,1.52,0.38,46.61,21.28,19.18,1.16,2024-01-20 00:00:00
3,Milan,1121.52,45.464,9.19,1.33,4.97,61.01,32.34,29.58,1.07,2024-01-20 01:00:00
3,Milan,1428.6,45.464,9.19,1.63,17.88,63.06,44.69,41.29,1.12,2024-01-20 02:00:00
3,Milan,1588.82,45.464,9.19,2.88,26.6,59.63,51.84,47.88,1.37,2024-01-20 03:00:00
4,Milan,1682.28,45.464,9.19,8.04,31.74,56.89,56.35,51.81,2.47,2024-01-20 04:00:00
4,Milan,1789.09,45.464,9.19,12.79,38.89,56.21,61.67,56.61,3.46,2024-01-20 05:00:00
5,Milan,2296.45,45.464,9.19,19.76,69.74,58.26,82.24,76.25,6.14,2024-01-20 06:00:00
5,Milan,2910.61,45.464,9.19,27.87,109.08,61.69,106.69,99.7,8.94,2024-01-20 07:00:00
5,Milan,3471.37,45.464,9.19,26.35,148.42,65.8,128.61,120.93,9.54,2024-01-20 08:00:00
5,Milan,3952.03,45.464,9.19,12.41,175.24,70.6,145.98,138.06,7.45,2024-01-20 09:00:00
5,Milan,3631.59,45.464,9.19,8.87,153.78,76.09,135.76,128.36,6.2,2024-01-20 10:00:00
5,Milan,3364.56,45.464,9.19,8.36,130.53,84.31,132.48,125.44,5.36,2024-01-20 11:00:00
5,Milan,2857.21,45.464,9.19,8.11,93.88,85.68,118.66,112.2,4.83,2024-01-20 12:00:00
2,Milan,694.27,45.464,9.19,2.41,8.05,28.79,21.5,19.55,1.74,2024-01-20 13:00:00
2,Milan,487.33,45.464,9.19,2.22,3.41,18.85,11.13,10.1,1.42,2024-01-20 14:00:00
2,Milan,467.3,45.464,9.19,2.47,2.04,20.22,9.32,8.47,1.4,2024-01-20 15:00:00
2,Milan,741,45.464,9.19,5.13,1.9,48.67,18.17,16.84,2.32,2024-01-20 16:00:00
3,Milan,1161.58,45.464,9.19,8.23,11.06,73.34,33.4,31.37,3.04,2024-01-20 17:00:00
3,Milan,1535.42,45.464,9.19,7.09,35.76,69.92,48.48,45.87,3.28,2024-01-20 18:00:00
4,Milan,2002.72,45.464,9.19,12.41,62.58,72.66,69.39,66.12,5.54,2024-01-20 19:00:00
5,Milan,2536.77,45.464,9.19,19.76,88.51,77.46,92.67,88.56,7.99,2024-01-20 20:00:00
5,Milan,3017.43,45.464,9.19,25.59,110.86,82.25,114.15,109.16,10.13,2024-01-20 21:00:00
5,Milan,3257.75,45.464,9.19,29.13,121.59,84.31,125.57,119.89,11.21,2024-01-20 22:00:00
5,Milan,3097.53,45.464,9.19,29.13,109.97,84.31,121.25,115.45,10.37,2024-01-20 23:00:00
5,Milan,2883.91,45.464,9.19,28.63,92.09,84.31,113.13,107.21,9.42,2024-01-21 00:00:00
5,Milan,2616.88,45.464,9.19,28.37,73.31,83.63,102.85,96.87,8.34,2024-01-21 01:00:00
5,Milan,2429.96,45.464,9.19,27.87,60.8,83.63,95.21,89.18,7.63,2024-01-21 02:00:00
5,Milan,2349.85,45.464,9.19,27.87,54.99,83.63,91.5,85.35,7.39,2024-01-21 03:00:00
5,Milan,2349.85,45.464,9.19,27.87,54.54,85,91.78,85.45,7.57,2024-01-21 04:00:00
5,Milan,2429.96,45.464,9.19,28.12,58.11,85.68,94.18,87.74,7.63,2024-01-21 05:00:00
5,Milan,2830.51,45.464,9.19,32.42,83.15,87.05,111.14,104.34,9.42,2024-01-21 06:00:00
5,Milan,3524.78,45.464,9.19,39.52,128.75,90.48,139.11,131.74,11.92,2024-01-21 07:00:00
5,Milan,4112.24,45.464,9.19,43.57,166.3,91.85,161.13,153.29,13.11,2024-01-21 08:00:00
5,Milan,4379.27,45.464,9.19,41.04,182.39,91.85,172.06,164.11,12.28,2024-01-21 09:00:00
5,Milan,3524.78,45.464,9.19,27.87,130.53,86.37,142.57,136.02,7.75,2024-01-21 10:00:00
5,Milan,2937.32,45.464,9.19,25.33,95.67,81.57,127.52,121.62,5.72,2024-01-21 11:00:00
5,Milan,2323.15,45.464,9.19,23.31,62.58,71.29,108.59,103.39,4.35,2024-01-21 12:00:00
4,Milan,1295.09,45.464,9.19,16.21,19,46.61,62.4,59.03,3.28,2024-01-21 13:00:00
3,Milan,1068.12,45.464,9.19,14.31,11.51,39.76,52.09,49.21,2.68,2024-01-21 14:00:00
3,Milan,988.01,45.464,9.19,13.05,7.15,40.78,46.55,43.89,2.29,2024-01-21 15:00:00
3,Milan,1174.93,45.464,9.19,12.29,12.96,54.84,52.66,49.83,2.59,2024-01-21 16:00:00
4,Milan,1562.12,45.464,9.19,10.51,36.21,57.58,66.64,63.29,3.22,2024-01-21 17:00:00
5,Milan,1949.31,45.464,9.19,14.31,59.01,58.26,81.32,77.39,5.07,2024-01-21 18:00:00
5,Milan,2429.96,45.464,9.19,22.04,84.94,61.01,100.33,95.71,7.75,2024-01-21 19:00:00
5,Milan,2937.32,45.464,9.19,26.6,111.76,63.75,119.13,113.93,9.42,2024-01-21 20:00:00
5,Milan,3391.27,45.464,9.19,30.65,137.69,66.49,137.71,131.92,10.97,2024-01-21 21:00:00
5,Milan,3578.19,45.464,9.19,32.42,146.63,68.55,145.17,139.1,11.09,2024-01-21 22:00:00
5,Milan,3231.05,45.464,9.19,30.65,125.17,67.17,134.24,128.34,8.94,2024-01-21 23:00:00
5,Milan,2937.32,45.464,9.19,28.63,104.61,66.49,123.98,118.32,7.39,2024-01-22 00:00:00
5,Milan,2723.69,45.464,9.19,27.11,89.41,65.12,116.34,110.96,6.26,2024-01-22 01:00:00
5,Milan,2590.18,45.464,9.19,26.6,78.68,63.06,111.35,106.27,5.36,2024-01-22 02:00:00
5,Milan,2536.77,45.464,9.19,28.88,73.31,63.06,109.24,104.33,5.3,2024-01-22 03:00:00
5,Milan,2483.37,45.464,9.19,33.94,69.74,64.43,108.5,103.48,5.9,2024-01-22 04:00:00
5,Milan,2376.56,45.464,9.19,38.5,62.58,65.8,105.4,100.32,6.62,2024-01-22 05:00:00
5,Milan,2429.96,45.464,9.19,43.06,65.27,65.8,108.34,103.14,7.75,2024-01-22 06:00:00
5,Milan,2403.26,45.464,9.19,44.58,66.16,66.49,109.62,104.49,7.87,2024-01-22 07:00:00
5,Milan,2563.48,45.464,9.19,45.09,75.1,69.92,116.22,110.97,8.23,2024-01-22 08:00:00
5,Milan,2696.99,45.464,9.19,42.05,84.04,68.55,120.01,114.75,8.34,2024-01-22 09:00:00
5,Milan,2349.85,45.464,9.19,25.08,65.27,65.8,103.01,98.34,6.32,2024-01-22 10:00:00
5,Milan,1922.61,45.464,9.19,16.09,42.92,63.06,84.26,80.23,4.65,2024-01-22 11:00:00
4,Milan,1535.42,45.464,9.19,12.16,26.15,57.58,68.94,65.6,4.11,2024-01-22 12:00:00
